"","event","map","player.1","player.2","trade","opp","pos.x","pos.y","gun","round_win","game_win","offdef","round_time","round","first_kill","team","id","site"
"6873","kill","Ardennes Forest","LOONY","SLACKED",2,"LUMINOSITY",509,548,"PPSh-41",1,1,"def",58400,10,0,"RISE NATION","5ff2c38b-37b6-53e6-b86c-0a8ac35dfe75","M"
"6874","kill","Sainte Marie du Mont","BLAZT","DENZ",1,"MINDFREAK",657,564,"STG-44",0,0,"def",12350,1,1,"COMPLEXITY","65d3dfe2-abe9-5b5b-a1a0-91392d08b660","B"
"6875","kill","Sainte Marie du Mont","FIGHTA","BLAZT",0,"COMPLEXITY",629,460,"PPSh-41",1,1,"off",12500,1,0,"MINDFREAK","65d3dfe2-abe9-5b5b-a1a0-91392d08b660","B"
"6876","kill","Sainte Marie du Mont","BUZZO","DASHY",0,"COMPLEXITY",666,424,"STG-44",1,1,"off",24850,1,0,"MINDFREAK","65d3dfe2-abe9-5b5b-a1a0-91392d08b660","B"
"6877","kill","Sainte Marie du Mont","BUZZO","CENSOR",0,"COMPLEXITY",666,433,"STG-44",1,1,"off",26250,1,0,"MINDFREAK","65d3dfe2-abe9-5b5b-a1a0-91392d08b660","B"
"6878","kill","Sainte Marie du Mont","BUZZO","RICKY",2,"COMPLEXITY",581,460,"STG-44",1,1,"off",36100,1,0,"MINDFREAK","65d3dfe2-abe9-5b5b-a1a0-91392d08b660","B"
"6879","kill","Sainte Marie du Mont","DASHY","BUZZO",0,"MINDFREAK",589,442,"STG-44",1,0,"off",24050,2,1,"COMPLEXITY","65d3dfe2-abe9-5b5b-a1a0-91392d08b660","B"
"6880","kill","Sainte Marie du Mont","BLAZT","FIGHTA",0,"MINDFREAK",587,490,"STG-44",1,0,"off",25500,2,0,"COMPLEXITY","65d3dfe2-abe9-5b5b-a1a0-91392d08b660","B"
"6881","kill","Sainte Marie du Mont","BLAZT","DENZ",2,"MINDFREAK",600,480,"STG-44",1,0,"off",26600,2,0,"COMPLEXITY","65d3dfe2-abe9-5b5b-a1a0-91392d08b660","B"
"6882","kill","Sainte Marie du Mont","CENSOR","FIGHTA",1,"MINDFREAK",544,496,"PPSh-41",1,0,"def",13900,3,1,"COMPLEXITY","65d3dfe2-abe9-5b5b-a1a0-91392d08b660","B"
"6883","kill","Sainte Marie du Mont","SHOCKZ","CENSOR",0,"COMPLEXITY",680,504,"PPSh-41",0,1,"off",15450,3,0,"MINDFREAK","65d3dfe2-abe9-5b5b-a1a0-91392d08b660","B"
"6884","kill","Sainte Marie du Mont","DASHY","DENZ",0,"MINDFREAK",544,503,"STG-44",1,0,"def",15650,3,0,"COMPLEXITY","65d3dfe2-abe9-5b5b-a1a0-91392d08b660","B"
"6885","kill","Sainte Marie du Mont","DASHY","BUZZO",1,"MINDFREAK",545,516,"STG-44",1,0,"def",18950,3,0,"COMPLEXITY","65d3dfe2-abe9-5b5b-a1a0-91392d08b660","B"
"6886","kill","Sainte Marie du Mont","SHOCKZ","DASHY",1,"COMPLEXITY",677,498,"PPSh-41",0,1,"off",20450,3,0,"MINDFREAK","65d3dfe2-abe9-5b5b-a1a0-91392d08b660","B"
"6887","kill","Sainte Marie du Mont","BLAZT","SHOCKZ",2,"MINDFREAK",643,517,"STG-44",1,0,"def",21250,3,0,"COMPLEXITY","65d3dfe2-abe9-5b5b-a1a0-91392d08b660","B"
"6888","kill","Sainte Marie du Mont","BUZZO","CENSOR",0,"COMPLEXITY",571,327,"STG-44",1,1,"def",41150,4,1,"MINDFREAK","65d3dfe2-abe9-5b5b-a1a0-91392d08b660","B"
"6889","kill","Sainte Marie du Mont","SHOCKZ","BLAZT",1,"COMPLEXITY",669,371,"PPSh-41",1,1,"def",42800,4,0,"MINDFREAK","65d3dfe2-abe9-5b5b-a1a0-91392d08b660","B"
"6890","kill","Sainte Marie du Mont","DASHY","SHOCKZ",1,"MINDFREAK",562,481,"STG-44",0,0,"off",43900,4,0,"COMPLEXITY","65d3dfe2-abe9-5b5b-a1a0-91392d08b660","B"
"6891","kill","Sainte Marie du Mont","BUZZO","DASHY",0,"COMPLEXITY",660,394,"STG-44",1,1,"def",45400,4,0,"MINDFREAK","65d3dfe2-abe9-5b5b-a1a0-91392d08b660","B"
"6892","kill","Sainte Marie du Mont","FIGHTA","RICKY",2,"COMPLEXITY",682,569,"PPSh-41",1,1,"def",46050,4,0,"MINDFREAK","65d3dfe2-abe9-5b5b-a1a0-91392d08b660","B"
"6893","kill","Sainte Marie du Mont","DASHY","BUZZO",0,"MINDFREAK",440,615,"STG-44",1,0,"def",23300,5,1,"COMPLEXITY","65d3dfe2-abe9-5b5b-a1a0-91392d08b660","M"
"6894","kill","Sainte Marie du Mont","CENSOR","DENZ",0,"MINDFREAK",599,493,"PPSh-41",1,0,"def",35150,5,0,"COMPLEXITY","65d3dfe2-abe9-5b5b-a1a0-91392d08b660","B"
"6895","kill","Sainte Marie du Mont","CENSOR","SHOCKZ",0,"MINDFREAK",616,425,"PPSh-41",1,0,"def",45850,5,0,"COMPLEXITY","65d3dfe2-abe9-5b5b-a1a0-91392d08b660","B"
"6896","kill","Sainte Marie du Mont","FIGHTA","CENSOR",0,"COMPLEXITY",664,374,"PPSh-41",0,1,"off",64300,5,0,"MINDFREAK","65d3dfe2-abe9-5b5b-a1a0-91392d08b660","B"
"6897","kill","Sainte Marie du Mont","FIGHTA","BLAZT",0,"COMPLEXITY",640,408,"PPSh-41",0,1,"off",69400,5,0,"MINDFREAK","65d3dfe2-abe9-5b5b-a1a0-91392d08b660","B"
"6898","kill","Sainte Marie du Mont","RICKY","FIGHTA",2,"MINDFREAK",544,495,"STG-44",1,0,"def",82400,5,0,"COMPLEXITY","65d3dfe2-abe9-5b5b-a1a0-91392d08b660","B"
"6899","kill","Sainte Marie du Mont","DENZ","BLAZT",0,"COMPLEXITY",260,415,"STG-44",1,1,"def",18400,6,1,"MINDFREAK","65d3dfe2-abe9-5b5b-a1a0-91392d08b660","A"
"6900","kill","Sainte Marie du Mont","DASHY","SHOCKZ",0,"MINDFREAK",407,311,"STG-44",0,0,"off",21150,6,0,"COMPLEXITY","65d3dfe2-abe9-5b5b-a1a0-91392d08b660","M"
"6901","kill","Sainte Marie du Mont","DENZ","RICKY",0,"COMPLEXITY",265,701,"STG-44",1,1,"def",58900,6,0,"MINDFREAK","65d3dfe2-abe9-5b5b-a1a0-91392d08b660","A"
"6902","kill","Sainte Marie du Mont","FIGHTA","DASHY",0,"COMPLEXITY",431,667,"PPSh-41",1,1,"def",64900,6,0,"MINDFREAK","65d3dfe2-abe9-5b5b-a1a0-91392d08b660","M"
"6903","kill","Sainte Marie du Mont","CENSOR","BUZZO",0,"MINDFREAK",489,400,"PPSh-41",0,0,"off",66900,6,0,"COMPLEXITY","65d3dfe2-abe9-5b5b-a1a0-91392d08b660","M"
"6904","kill","Sainte Marie du Mont","FIGHTA","CENSOR",2,"COMPLEXITY",679,650,"PPSh-41",1,1,"def",89100,6,0,"MINDFREAK","65d3dfe2-abe9-5b5b-a1a0-91392d08b660","B"
"6905","kill","Sainte Marie du Mont","DENZ","CENSOR",0,"COMPLEXITY",674,378,"STG-44",1,1,"off",12850,7,1,"MINDFREAK","65d3dfe2-abe9-5b5b-a1a0-91392d08b660","B"
"6906","kill","Sainte Marie du Mont","SHOCKZ","DASHY",0,"COMPLEXITY",631,463,"PPSh-41",1,1,"off",21900,7,0,"MINDFREAK","65d3dfe2-abe9-5b5b-a1a0-91392d08b660","B"
"6907","kill","Sainte Marie du Mont","DENZ","BLAZT",0,"COMPLEXITY",592,489,"STG-44",1,1,"off",23900,7,0,"MINDFREAK","65d3dfe2-abe9-5b5b-a1a0-91392d08b660","B"
"6908","kill","Sainte Marie du Mont","RICKY","SHOCKZ",0,"MINDFREAK",697,652,"STG-44",0,0,"def",25150,7,0,"COMPLEXITY","65d3dfe2-abe9-5b5b-a1a0-91392d08b660","B"
"6909","kill","Sainte Marie du Mont","FIGHTA","RICKY",2,"COMPLEXITY",646,524,"PPSh-41",1,1,"off",39750,7,0,"MINDFREAK","65d3dfe2-abe9-5b5b-a1a0-91392d08b660","B"
"6910","kill","Sainte Marie du Mont","FIGHTA","CENSOR",0,"COMPLEXITY",682,616,"PPSh-41",1,1,"def",10650,8,1,"MINDFREAK","65d3dfe2-abe9-5b5b-a1a0-91392d08b660","B"
"6911","kill","Sainte Marie du Mont","FIGHTA","DASHY",0,"COMPLEXITY",295,864,"PPSh-41",1,1,"def",68250,8,0,"MINDFREAK","65d3dfe2-abe9-5b5b-a1a0-91392d08b660","A"
"6912","kill","Sainte Marie du Mont","FIGHTA","BLAZT",0,"COMPLEXITY",249,734,"PPSh-41",1,1,"def",75550,8,0,"MINDFREAK","65d3dfe2-abe9-5b5b-a1a0-91392d08b660","A"
"6913","kill","Sainte Marie du Mont","BUZZO","RICKY",2,"COMPLEXITY",344,511,"STG-44",1,1,"def",77400,8,0,"MINDFREAK","65d3dfe2-abe9-5b5b-a1a0-91392d08b660","A"
"6914","kill","Sainte Marie du Mont","BUZZO","BLAZT",0,"COMPLEXITY",532,246,"STG-44",1,1,"off",28400,9,1,"MINDFREAK","65d3dfe2-abe9-5b5b-a1a0-91392d08b660","M"
"6915","kill","Sainte Marie du Mont","FIGHTA","CENSOR",1,"COMPLEXITY",619,458,"PPSh-41",1,1,"off",33150,9,0,"MINDFREAK","65d3dfe2-abe9-5b5b-a1a0-91392d08b660","B"
"6916","kill","Sainte Marie du Mont","DASHY","FIGHTA",0,"MINDFREAK",545,506,"STG-44",0,0,"def",33450,9,0,"COMPLEXITY","65d3dfe2-abe9-5b5b-a1a0-91392d08b660","B"
"6917","kill","Sainte Marie du Mont","SHOCKZ","RICKY",0,"COMPLEXITY",636,363,"PPSh-41",1,1,"off",35750,9,0,"MINDFREAK","65d3dfe2-abe9-5b5b-a1a0-91392d08b660","B"
"6918","kill","Sainte Marie du Mont","SHOCKZ","DENZ",0,"MINDFREAK",634,363,"PPSh-41",1,1,"off",35850,9,0,"MINDFREAK","65d3dfe2-abe9-5b5b-a1a0-91392d08b660","B"
"6919","kill","Sainte Marie du Mont","SHOCKZ","DASHY",2,"COMPLEXITY",609,346,"PPSh-41",1,1,"off",45000,9,0,"MINDFREAK","65d3dfe2-abe9-5b5b-a1a0-91392d08b660","B"
"6920","kill","Ardennes Forest","DASHY","DENZ",1,"MINDFREAK",638,337,"STG-44",1,1,"def",18800,1,1,"COMPLEXITY","172c851c-6226-5213-bc65-dd4a64133310","A"
"6921","kill","Ardennes Forest","FIGHTA","DASHY",1,"COMPLEXITY",636,365,"PPSh-41",0,0,"off",21200,1,0,"MINDFREAK","172c851c-6226-5213-bc65-dd4a64133310","A"
"6922","kill","Ardennes Forest","CENSOR","FIGHTA",1,"MINDFREAK",658,420,"PPSh-41",1,1,"def",24450,1,0,"COMPLEXITY","172c851c-6226-5213-bc65-dd4a64133310","A"
"6923","kill","Ardennes Forest","SHOCKZ","CENSOR",0,"COMPLEXITY",607,418,"STG-44",0,0,"off",24600,1,0,"MINDFREAK","172c851c-6226-5213-bc65-dd4a64133310","A"
"6924","kill","Ardennes Forest","SHOCKZ","BLAZT",1,"COMPLEXITY",622,291,"STG-44",0,0,"off",57600,1,0,"MINDFREAK","172c851c-6226-5213-bc65-dd4a64133310","A"
"6925","kill","Ardennes Forest","RICKY","SHOCKZ",0,"MINDFREAK",606,451,"STG-44",1,1,"def",58600,1,0,"COMPLEXITY","172c851c-6226-5213-bc65-dd4a64133310","M"
"6926","kill","Ardennes Forest","RICKY","BUZZO",2,"MINDFREAK",596,440,"STG-44",1,1,"def",66100,1,0,"COMPLEXITY","172c851c-6226-5213-bc65-dd4a64133310","M"
"6927","kill","Ardennes Forest","BUZZO","CENSOR",0,"COMPLEXITY",638,710,"STG-44",0,0,"def",8700,2,1,"MINDFREAK","172c851c-6226-5213-bc65-dd4a64133310","B"
"6928","kill","Ardennes Forest","BLAZT","SHOCKZ",0,"MINDFREAK",480,622,"PPSh-41",1,1,"off",13200,2,0,"COMPLEXITY","172c851c-6226-5213-bc65-dd4a64133310","B"
"6929","kill","Ardennes Forest","BLAZT","BUZZO",1,"MINDFREAK",503,615,"PPSh-41",1,1,"off",17000,2,0,"COMPLEXITY","172c851c-6226-5213-bc65-dd4a64133310","B"
"6930","kill","Ardennes Forest","DENZ","BLAZT",0,"COMPLEXITY",620,703,"STG-44",0,0,"def",17350,2,0,"MINDFREAK","172c851c-6226-5213-bc65-dd4a64133310","B"
"6931","kill","Ardennes Forest","RICKY","DENZ",0,"MINDFREAK",351,721,"STG-44",1,1,"off",51900,2,0,"COMPLEXITY","172c851c-6226-5213-bc65-dd4a64133310","B"
"6932","kill","Ardennes Forest","RICKY","FIGHTA",2,"MINDFREAK",525,735,"STG-44",1,1,"off",68200,2,0,"COMPLEXITY","172c851c-6226-5213-bc65-dd4a64133310","B"
"6933","kill","Ardennes Forest","CENSOR","FIGHTA",0,"MINDFREAK",483,643,"PPSh-41",1,1,"def",10500,3,1,"COMPLEXITY","172c851c-6226-5213-bc65-dd4a64133310","B"
"6934","kill","Ardennes Forest","BLAZT","BUZZO",1,"MINDFREAK",517,661,"PPSh-41",1,1,"def",12800,3,0,"COMPLEXITY","172c851c-6226-5213-bc65-dd4a64133310","B"
"6935","kill","Ardennes Forest","DENZ","BLAZT",0,"COMPLEXITY",393,723,"STG-44",0,0,"off",14550,3,0,"MINDFREAK","172c851c-6226-5213-bc65-dd4a64133310","B"
"6936","kill","Ardennes Forest","DASHY","DENZ",1,"MINDFREAK",607,398,"STG-44",1,1,"def",81450,3,0,"COMPLEXITY","172c851c-6226-5213-bc65-dd4a64133310","A"
"6937","kill","Ardennes Forest","SHOCKZ","DASHY",0,"COMPLEXITY",623,277,"STG-44",0,0,"off",81950,3,0,"MINDFREAK","172c851c-6226-5213-bc65-dd4a64133310","A"
"6938","kill","Ardennes Forest","SHOCKZ","CENSOR",1,"COMPLEXITY",650,296,"STG-44",0,0,"off",83450,3,0,"MINDFREAK","172c851c-6226-5213-bc65-dd4a64133310","A"
"6939","kill","Ardennes Forest","RICKY","SHOCKZ",2,"MINDFREAK",725,407,"STG-44",1,1,"def",85250,3,0,"COMPLEXITY","172c851c-6226-5213-bc65-dd4a64133310","A"
"6940","kill","Ardennes Forest","BLAZT","SHOCKZ",0,"MINDFREAK",516,219,"PPSh-41",1,1,"off",24600,4,1,"COMPLEXITY","172c851c-6226-5213-bc65-dd4a64133310","A"
"6941","kill","Ardennes Forest","RICKY","BUZZO",0,"MINDFREAK",155,370,"STG-44",1,1,"off",27050,4,0,"COMPLEXITY","172c851c-6226-5213-bc65-dd4a64133310","A"
"6942","kill","Ardennes Forest","BLAZT","FIGHTA",1,"MINDFREAK",663,364,"PPSh-41",1,1,"off",37050,4,0,"COMPLEXITY","172c851c-6226-5213-bc65-dd4a64133310","A"
"6943","kill","Ardennes Forest","DENZ","BLAZT",0,"COMPLEXITY",812,411,"STG-44",0,0,"def",38100,4,0,"MINDFREAK","172c851c-6226-5213-bc65-dd4a64133310","A"
"6944","kill","Ardennes Forest","CENSOR","DENZ",2,"MINDFREAK",764,498,"PPSh-41",1,1,"off",59450,4,0,"COMPLEXITY","172c851c-6226-5213-bc65-dd4a64133310","M"
"6945","kill","Ardennes Forest","SHOCKZ","DASHY",0,"COMPLEXITY",528,367,"STG-44",1,0,"off",37050,5,1,"MINDFREAK","172c851c-6226-5213-bc65-dd4a64133310","A"
"6946","kill","Ardennes Forest","SHOCKZ","BLAZT",1,"COMPLEXITY",546,366,"STG-44",1,0,"off",52050,5,0,"MINDFREAK","172c851c-6226-5213-bc65-dd4a64133310","A"
"6947","kill","Ardennes Forest","CENSOR","SHOCKZ",0,"MINDFREAK",656,433,"PPSh-41",0,1,"def",54200,5,0,"COMPLEXITY","172c851c-6226-5213-bc65-dd4a64133310","A"
"6948","kill","Ardennes Forest","BUZZO","RICKY",0,"COMPLEXITY",599,310,"STG-44",1,0,"off",54350,5,0,"MINDFREAK","172c851c-6226-5213-bc65-dd4a64133310","A"
"6949","kill","Ardennes Forest","BUZZO","CENSOR",2,"COMPLEXITY",626,359,"STG-44",1,0,"off",60200,5,0,"MINDFREAK","172c851c-6226-5213-bc65-dd4a64133310","A"
"6950","kill","Ardennes Forest","FIGHTA","DASHY",1,"COMPLEXITY",288,437,"PPSh-41",0,0,"def",29000,6,1,"MINDFREAK","172c851c-6226-5213-bc65-dd4a64133310","M"
"6951","kill","Ardennes Forest","RICKY","FIGHTA",0,"MINDFREAK",150,440,"STG-44",1,1,"off",29900,6,0,"COMPLEXITY","172c851c-6226-5213-bc65-dd4a64133310","M"
"6952","kill","Ardennes Forest","SHOCKZ","RICKY",0,"COMPLEXITY",270,649,"STG-44",0,0,"def",61150,6,0,"MINDFREAK","172c851c-6226-5213-bc65-dd4a64133310","B"
"6953","kill","Ardennes Forest","SHOCKZ","CENSOR",0,"COMPLEXITY",296,706,"STG-44",0,0,"def",64650,6,0,"MINDFREAK","172c851c-6226-5213-bc65-dd4a64133310","B"
"6954","kill","Ardennes Forest","BLAZT","DENZ",0,"MINDFREAK",609,681,"PPSh-41",1,1,"off",68800,6,0,"COMPLEXITY","172c851c-6226-5213-bc65-dd4a64133310","B"
"6955","kill","Ardennes Forest","BLAZT","BUZZO",0,"MINDFREAK",603,720,"PPSh-41",1,1,"off",71950,6,0,"COMPLEXITY","172c851c-6226-5213-bc65-dd4a64133310","B"
"6956","kill","Ardennes Forest","BLAZT","SHOCKZ",2,"MINDFREAK",609,679,"PPSh-41",1,1,"off",78150,6,0,"COMPLEXITY","172c851c-6226-5213-bc65-dd4a64133310","B"
"6957","kill","Ardennes Forest","BUZZO","BLAZT",0,"COMPLEXITY",412,768,"STG-44",1,0,"off",43100,7,1,"MINDFREAK","172c851c-6226-5213-bc65-dd4a64133310","B"
"6958","kill","Ardennes Forest","RICKY","FIGHTA",0,"MINDFREAK",608,655,"STG-44",0,1,"def",49450,7,0,"COMPLEXITY","172c851c-6226-5213-bc65-dd4a64133310","B"
"6959","kill","Ardennes Forest","SHOCKZ","RICKY",0,"COMPLEXITY",389,555,"STG-44",1,0,"off",69800,7,0,"MINDFREAK","172c851c-6226-5213-bc65-dd4a64133310","M"
"6960","kill","Ardennes Forest","DENZ","CENSOR",0,"COMPLEXITY",510,661,"STG-44",1,0,"off",75250,7,0,"MINDFREAK","172c851c-6226-5213-bc65-dd4a64133310","B"
"6961","kill","Ardennes Forest","DENZ","DASHY",2,"COMPLEXITY",494,580,"STG-44",1,0,"off",85800,7,0,"MINDFREAK","172c851c-6226-5213-bc65-dd4a64133310","M"
"6962","kill","Ardennes Forest","RICKY","BUZZO",0,"MINDFREAK",413,564,"STG-44",1,1,"off",12800,8,1,"COMPLEXITY","172c851c-6226-5213-bc65-dd4a64133310","M"
"6963","kill","Ardennes Forest","CENSOR","FIGHTA",0,"MINDFREAK",642,401,"PPSh-41",1,1,"off",21450,8,0,"COMPLEXITY","172c851c-6226-5213-bc65-dd4a64133310","A"
"6964","kill","Ardennes Forest","RICKY","SHOCKZ",0,"MINDFREAK",533,224,"STG-44",1,1,"off",36800,8,0,"COMPLEXITY","172c851c-6226-5213-bc65-dd4a64133310","A"
"6965","kill","Ardennes Forest","BLAZT","DENZ",2,"MINDFREAK",639,503,"PPSh-41",1,1,"off",44500,8,0,"COMPLEXITY","172c851c-6226-5213-bc65-dd4a64133310","M"
"6966","kill","London Docks","WUSKIN","NIMBLE",0,"TAINTED MINDS",544,708,"STG-44",1,0,"def",10700,1,1,"UNILAD","7c7e48cc-9b13-5add-a604-2eb6a6b3d862","M"
"6967","kill","London Docks","SEANY","SWIFTAZOR",0,"TAINTED MINDS",336,659,"STG-44",1,0,"def",55200,1,0,"UNILAD","7c7e48cc-9b13-5add-a604-2eb6a6b3d862","A"
"6968","kill","London Docks","ZED","DAMAGE",0,"TAINTED MINDS",790,781,"PPSh-41",1,0,"def",55350,1,0,"UNILAD","7c7e48cc-9b13-5add-a604-2eb6a6b3d862","B"
"6969","kill","London Docks","SWIFTY","SEANY",0,"UNILAD",415,486,"STG-44",0,1,"off",65850,1,0,"TAINTED MINDS","7c7e48cc-9b13-5add-a604-2eb6a6b3d862","M"
"6970","kill","London Docks","ZED","SWIFTY",2,"TAINTED MINDS",527,567,"PPSh-41",1,0,"def",71100,1,0,"UNILAD","7c7e48cc-9b13-5add-a604-2eb6a6b3d862","M"
"6971","kill","London Docks","SEANY","DAMAGE",0,"TAINTED MINDS",603,531,"STG-44",1,0,"off",14000,2,1,"UNILAD","7c7e48cc-9b13-5add-a604-2eb6a6b3d862","B"
"6972","kill","London Docks","SEANY","NIMBLE",0,"TAINTED MINDS",685,453,"STG-44",1,0,"off",53400,2,0,"UNILAD","7c7e48cc-9b13-5add-a604-2eb6a6b3d862","B"
"6973","kill","London Docks","SWIFTY","ZED",1,"UNILAD",757,533,"STG-44",0,1,"def",57250,2,0,"TAINTED MINDS","7c7e48cc-9b13-5add-a604-2eb6a6b3d862","B"
"6974","kill","London Docks","ALEX","SWIFTY",0,"TAINTED MINDS",786,424,"BAR",1,0,"off",58550,2,0,"UNILAD","7c7e48cc-9b13-5add-a604-2eb6a6b3d862","B"
"6975","kill","London Docks","SEANY","SWIFTAZOR",2,"TAINTED MINDS",641,573,"STG-44",1,0,"off",60600,2,0,"UNILAD","7c7e48cc-9b13-5add-a604-2eb6a6b3d862","B"
"6976","kill","London Docks","SEANY","NIMBLE",0,"TAINTED MINDS",204,654,"STG-44",0,0,"def",21100,3,1,"UNILAD","7c7e48cc-9b13-5add-a604-2eb6a6b3d862","A"
"6977","kill","London Docks","SWIFTAZOR","SEANY",1,"UNILAD",346,337,"STG-44",1,1,"off",53450,3,0,"TAINTED MINDS","7c7e48cc-9b13-5add-a604-2eb6a6b3d862","A"
"6978","kill","London Docks","ALEX","SWIFTAZOR",0,"TAINTED MINDS",304,427,"BAR",0,0,"def",57850,3,0,"UNILAD","7c7e48cc-9b13-5add-a604-2eb6a6b3d862","A"
"6979","kill","London Docks","SWIFTY","WUSKIN",0,"UNILAD",786,498,"STG-44",1,1,"off",61450,3,0,"TAINTED MINDS","7c7e48cc-9b13-5add-a604-2eb6a6b3d862","B"
"6980","kill","London Docks","DAMAGE","ZED",0,"UNILAD",789,407,"STG-44",1,1,"off",67850,3,0,"TAINTED MINDS","7c7e48cc-9b13-5add-a604-2eb6a6b3d862","B"
"6981","kill","London Docks","DAMAGE","ALEX",2,"UNILAD",787,414,"STG-44",1,1,"off",73900,3,0,"TAINTED MINDS","7c7e48cc-9b13-5add-a604-2eb6a6b3d862","B"
"6982","kill","London Docks","ZED","SWIFTY",1,"TAINTED MINDS",387,496,"PPSh-41",0,0,"off",26700,4,1,"UNILAD","7c7e48cc-9b13-5add-a604-2eb6a6b3d862","A"
"6983","kill","London Docks","SWIFTAZOR","ZED",0,"UNILAD",344,593,"STG-44",1,1,"def",30600,4,0,"TAINTED MINDS","7c7e48cc-9b13-5add-a604-2eb6a6b3d862","A"
"6984","kill","London Docks","NIMBLE","SEANY",0,"UNILAD",271,562,"PPSh-41",1,1,"def",53300,4,0,"TAINTED MINDS","7c7e48cc-9b13-5add-a604-2eb6a6b3d862","A"
"6985","kill","London Docks","SWIFTAZOR","ALEX",0,"UNILAD",258,513,"STG-44",1,1,"def",55500,4,0,"TAINTED MINDS","7c7e48cc-9b13-5add-a604-2eb6a6b3d862","A"
"6986","kill","London Docks","WUSKIN","DAMAGE",0,"TAINTED MINDS",455,733,"STG-44",0,0,"off",57150,4,0,"UNILAD","7c7e48cc-9b13-5add-a604-2eb6a6b3d862","M"
"6987","kill","London Docks","SWIFTAZOR","WUSKIN",2,"UNILAD",244,500,"STG-44",1,1,"def",68550,4,0,"TAINTED MINDS","7c7e48cc-9b13-5add-a604-2eb6a6b3d862","A"
"6988","kill","London Docks","NIMBLE","WUSKIN",0,"UNILAD",788,571,"PPSh-41",1,1,"off",45100,5,1,"TAINTED MINDS","7c7e48cc-9b13-5add-a604-2eb6a6b3d862","B"
"6989","kill","London Docks","ZED","NIMBLE",0,"TAINTED MINDS",789,637,"PPSh-41",0,0,"def",54900,5,0,"UNILAD","7c7e48cc-9b13-5add-a604-2eb6a6b3d862","B"
"6990","kill","London Docks","ALEX","DAMAGE",0,"TAINTED MINDS",755,508,"BAR",0,0,"def",64850,5,0,"UNILAD","7c7e48cc-9b13-5add-a604-2eb6a6b3d862","B"
"6991","kill","London Docks","SWIFTAZOR","ZED",0,"UNILAD",455,529,"STG-44",1,1,"off",65300,5,0,"TAINTED MINDS","7c7e48cc-9b13-5add-a604-2eb6a6b3d862","M"
"6992","kill","London Docks","SWIFTY","ALEX",0,"UNILAD",411,577,"STG-44",1,1,"off",68050,5,0,"TAINTED MINDS","7c7e48cc-9b13-5add-a604-2eb6a6b3d862","M"
"6993","kill","London Docks","SEANY","SWIFTY",1,"TAINTED MINDS",592,532,"STG-44",0,0,"def",75650,5,0,"UNILAD","7c7e48cc-9b13-5add-a604-2eb6a6b3d862","B"
"6994","kill","London Docks","SWIFTAZOR","SEANY",2,"UNILAD",417,497,"STG-44",1,1,"off",77650,5,0,"TAINTED MINDS","7c7e48cc-9b13-5add-a604-2eb6a6b3d862","M"
"6995","kill","London Docks","DAMAGE","ZED",0,"UNILAD",786,657,"STG-44",1,1,"def",13150,6,1,"TAINTED MINDS","7c7e48cc-9b13-5add-a604-2eb6a6b3d862","B"
"6996","kill","London Docks","SWIFTAZOR","SEANY",0,"UNILAD",380,606,"STG-44",1,1,"def",49700,6,0,"TAINTED MINDS","7c7e48cc-9b13-5add-a604-2eb6a6b3d862","A"
"6997","kill","London Docks","DAMAGE","ALEX",0,"UNILAD",654,680,"STG-44",1,1,"def",57750,6,0,"TAINTED MINDS","7c7e48cc-9b13-5add-a604-2eb6a6b3d862","B"
"6998","kill","London Docks","SWIFTAZOR","WUSKIN",2,"UNILAD",348,540,"STG-44",1,1,"def",66550,6,0,"TAINTED MINDS","7c7e48cc-9b13-5add-a604-2eb6a6b3d862","A"
"6999","kill","London Docks","SWIFTY","ALEX",0,"UNILAD",234,449,"STG-44",1,1,"off",22600,7,1,"TAINTED MINDS","7c7e48cc-9b13-5add-a604-2eb6a6b3d862","A"
"7000","kill","London Docks","NIMBLE","SEANY",0,"UNILAD",303,476,"PPSh-41",1,1,"off",29500,7,0,"TAINTED MINDS","7c7e48cc-9b13-5add-a604-2eb6a6b3d862","A"
"7001","kill","London Docks","NIMBLE","ZED",0,"UNILAD",310,448,"PPSh-41",1,1,"off",47700,7,0,"TAINTED MINDS","7c7e48cc-9b13-5add-a604-2eb6a6b3d862","A"
"7002","kill","London Docks","WUSKIN","SWIFTY",2,"TAINTED MINDS",222,605,"STG-44",0,0,"def",59650,7,0,"UNILAD","7c7e48cc-9b13-5add-a604-2eb6a6b3d862","A"
"7003","kill","London Docks","ALEX","NIMBLE",0,"TAINTED MINDS",239,540,"BAR",0,0,"off",19350,8,1,"UNILAD","7c7e48cc-9b13-5add-a604-2eb6a6b3d862","A"
"7004","kill","London Docks","ALEX","SWIFTAZOR",0,"TAINTED MINDS",221,567,"BAR",0,0,"off",41000,8,0,"UNILAD","7c7e48cc-9b13-5add-a604-2eb6a6b3d862","A"
"7005","kill","London Docks","DAMAGE","ZED",0,"UNILAD",213,640,"STG-44",1,1,"def",41150,8,0,"TAINTED MINDS","7c7e48cc-9b13-5add-a604-2eb6a6b3d862","A"
"7006","kill","London Docks","DAMAGE","SEANY",0,"UNILAD",215,642,"STG-44",1,1,"def",42550,8,0,"TAINTED MINDS","7c7e48cc-9b13-5add-a604-2eb6a6b3d862","A"
